customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2362,Female,0,0,1,11,0,0,DSL,One year,1,Mailed check,36.05,402.6,0
2363,Female,0,0,0,12,1,1,Fiber optic,Month-to-month,1,Electronic check,94.2,1046.1,1
2364,Male,0,1,1,23,1,0,No,One year,0,Mailed check,19.65,436.9,0
2365,Female,0,0,0,41,1,1,Fiber optic,Month-to-month,1,Electronic check,106.5,4282.4,0
2366,Female,0,0,0,21,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),99.15,1956.4,0
2367,Female,1,0,0,8,1,0,Fiber optic,Month-to-month,1,Electronic check,92.1,729.95,1
2368,Male,0,0,0,67,1,1,Fiber optic,One year,1,Bank transfer (automatic),118.35,7804.15,1
2369,Male,0,0,1,1,1,0,No,Month-to-month,0,Mailed check,19.85,19.85,0
2370,Male,1,1,0,72,0,0,DSL,Two year,1,Bank transfer (automatic),63.1,4685.55,0
2371,Male,0,1,0,37,1,1,DSL,Month-to-month,1,Mailed check,55.05,2030.75,0
2372,Male,0,0,0,1,1,1,Fiber optic,Month-to-month,0,Electronic check,84.5,84.5,1
2373,Female,0,1,1,25,1,1,Fiber optic,Month-to-month,1,Electronic check,89.1,2368.4,1
2374,Male,0,1,1,39,0,0,DSL,One year,1,Credit card (automatic),25.25,947.75,0
2375,Male,0,0,1,32,1,0,No,Two year,0,Mailed check,20.5,696.8,0
2376,Female,1,1,0,47,1,1,Fiber optic,Month-to-month,0,Electronic check,99.7,4747.2,0
2377,Female,0,1,1,45,1,1,DSL,Month-to-month,0,Mailed check,81.3,3541.1,0
2378,Male,0,0,0,9,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.9,827.45,0
2379,Male,0,1,0,71,1,1,DSL,Two year,0,Credit card (automatic),73.5,5357.75,0
2380,Male,0,1,0,65,1,1,Fiber optic,Month-to-month,1,Electronic check,104.25,6812.95,0
2381,Male,0,1,1,4,1,0,DSL,Month-to-month,0,Mailed check,45.25,155.35,0
2382,Male,0,1,0,68,1,1,Fiber optic,Month-to-month,1,Electronic check,107.7,7320.9,0
2383,Female,0,1,1,69,1,1,Fiber optic,One year,1,Bank transfer (automatic),108.75,7493.05,0
2384,Male,1,1,0,72,1,1,DSL,Two year,0,Credit card (automatic),84.45,5899.85,0
2385,Male,0,1,0,24,1,0,No,One year,0,Mailed check,20.1,533.9,0
2386,Female,0,1,1,13,1,0,No,Month-to-month,0,Mailed check,18.8,251.25,0
2387,Male,0,0,0,16,1,1,Fiber optic,Month-to-month,1,Mailed check,80.55,1248.9,0
2388,Male,0,0,1,1,0,0,DSL,Month-to-month,0,Mailed check,24.2,24.2,0
2389,Female,0,0,0,2,0,0,DSL,Month-to-month,1,Electronic check,45.25,85.5,1
2390,Male,0,0,0,26,1,0,Fiber optic,One year,0,Bank transfer (automatic),75.5,2018.1,0
2391,Male,0,1,0,48,1,0,No,Two year,1,Mailed check,20.05,1036,0
2392,Male,0,1,0,65,1,1,Fiber optic,Month-to-month,1,Electronic check,90.65,5931,0
2393,Female,1,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,94.3,424.45,1
2394,Female,0,1,1,20,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,1
2395,Male,0,1,1,53,1,1,DSL,One year,0,Bank transfer (automatic),64.15,3491.55,0
2396,Female,0,1,0,1,1,0,DSL,Month-to-month,1,Electronic check,45,45,0
2397,Female,0,0,0,37,1,0,No,One year,1,Electronic check,19.8,695.05,0
2398,Female,0,0,0,5,1,1,No,Month-to-month,0,Mailed check,25.45,134.75,0
2399,Male,0,0,0,2,1,1,DSL,Month-to-month,1,Mailed check,54.4,114.1,1
2400,Female,0,1,1,4,1,0,DSL,Month-to-month,0,Electronic check,50.3,217.1,0
2401,Female,0,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,85,85,1
2402,Male,0,0,1,10,1,1,Fiber optic,Month-to-month,0,Electronic check,95.2,930.4,1
2403,Female,0,0,0,11,1,1,Fiber optic,Month-to-month,0,Electronic check,75.25,888.65,0
2404,Female,0,0,0,48,1,1,No,Two year,0,Credit card (automatic),24,1183.05,0
2405,Female,0,1,1,12,1,0,No,Month-to-month,0,Mailed check,19,233.55,1
2406,Female,0,1,1,42,1,1,Fiber optic,Month-to-month,1,Electronic check,94.2,4186.3,1
2407,Female,0,0,0,8,1,0,DSL,Month-to-month,0,Mailed check,64.1,504.05,0
2408,Female,0,0,0,69,1,1,DSL,Two year,1,Credit card (automatic),85.35,5897.4,0
2409,Male,1,1,0,12,1,0,Fiber optic,Month-to-month,1,Electronic check,80.45,950.2,1
2410,Male,0,0,0,10,1,0,Fiber optic,Month-to-month,0,Mailed check,70.15,735.5,0
2411,Male,0,1,1,23,1,0,No,Two year,0,Mailed check,20.9,454,0
2412,Female,0,1,0,24,1,0,No,One year,0,Credit card (automatic),20.4,482.8,0
2413,Male,1,1,0,48,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),91.05,4370.75,0
2414,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Electronic check,50.5,50.5,1
2415,Female,0,1,1,55,1,1,Fiber optic,One year,0,Mailed check,100.9,5448.6,0
2416,Male,0,0,0,1,1,0,DSL,Month-to-month,0,Credit card (automatic),46.2,46.2,1
2417,Female,0,0,0,52,1,1,Fiber optic,One year,1,Mailed check,80.2,4297.6,0
2418,Female,0,1,1,16,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),89.45,1430.25,1
2419,Male,0,1,0,21,1,1,Fiber optic,Month-to-month,1,Electronic check,111.2,2317.1,1
2420,Female,0,1,1,72,1,1,No,Two year,1,Bank transfer (automatic),26.25,1988.05,0
2421,Female,0,1,1,22,1,1,No,Two year,0,Credit card (automatic),25.25,555.4,0
2422,Male,0,0,0,62,1,1,Fiber optic,Month-to-month,0,Bank transfer (automatic),90.7,5586.45,0
2423,Male,0,0,0,10,1,0,Fiber optic,One year,1,Electronic check,98.9,1064.95,0
2424,Female,1,0,0,1,0,0,DSL,Month-to-month,0,Electronic check,25.25,25.25,1
2425,Male,1,1,0,71,1,1,No,Two year,0,Bank transfer (automatic),23.95,1756.2,0
2426,Female,0,0,0,18,1,1,Fiber optic,Month-to-month,1,Electronic check,85.2,1553.9,1
2427,Male,0,0,1,1,1,0,DSL,Month-to-month,1,Electronic check,49.85,49.85,0
2428,Male,1,0,0,55,0,0,DSL,Month-to-month,1,Electronic check,44.85,2479.05,0
2429,Female,0,1,1,1,1,0,Fiber optic,Month-to-month,1,Mailed check,80.05,80.05,1
2430,Female,1,1,0,60,0,0,DSL,Two year,1,Credit card (automatic),49.45,2907.55,0
2431,Male,0,1,1,41,1,0,DSL,One year,1,Bank transfer (automatic),60.3,2511.3,0
2432,Female,0,0,1,48,1,0,Fiber optic,Two year,1,Mailed check,95.5,4627.85,1
2433,Female,0,0,0,11,1,1,Fiber optic,Month-to-month,1,Electronic check,76.5,837.95,1
2434,Female,0,0,0,18,1,1,Fiber optic,Month-to-month,1,Electronic check,90.1,1612.75,1
2435,Female,0,0,0,26,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,0
2436,Male,0,0,0,16,1,0,No,Two year,0,Credit card (automatic),18.95,326.8,0
2437,Female,0,1,1,71,1,1,DSL,Two year,0,Bank transfer (automatic),89.9,6342.7,0
2438,Female,1,0,0,9,1,1,Fiber optic,Month-to-month,1,Electronic check,74.55,622.9,1
2439,Female,0,1,1,61,1,1,DSL,Two year,0,Mailed check,88.1,5526.75,0
2440,Female,1,1,0,61,1,1,Fiber optic,One year,1,Credit card (automatic),104.4,6405,1
2441,Female,0,0,0,2,1,0,DSL,Month-to-month,1,Electronic check,45.4,80.95,0
2442,Female,0,1,1,69,1,1,DSL,Two year,1,Credit card (automatic),64.15,4254.1,0
2443,Male,1,1,0,37,1,1,Fiber optic,Month-to-month,1,Electronic check,85.7,3171.15,1
2444,Male,0,1,0,42,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,1
2445,Female,1,0,0,56,1,1,DSL,Two year,0,Bank transfer (automatic),73.25,4054.2,0
2446,Female,0,0,1,49,1,0,No,One year,0,Credit card (automatic),19.45,921.3,0
2447,Male,0,1,1,69,1,0,Fiber optic,Two year,1,Credit card (automatic),95.2,6671.7,0
2448,Male,0,0,0,7,1,1,No,Month-to-month,0,Mailed check,23.5,173,0
2449,Female,1,1,0,71,1,0,Fiber optic,Two year,0,Credit card (automatic),89.45,6435.25,0
2450,Male,0,1,1,64,1,0,Fiber optic,Month-to-month,0,Electronic check,81.05,5135.35,0
2451,Male,0,1,1,34,1,1,DSL,One year,0,Bank transfer (automatic),77.2,2753.8,0
2452,Male,0,0,0,1,0,0,DSL,Month-to-month,1,Electronic check,35.55,35.55,1
2453,Male,0,0,0,9,1,0,No,One year,1,Electronic check,19.9,164.6,0
2454,Male,0,1,0,16,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,0
2455,Female,1,1,0,31,0,0,DSL,One year,1,Credit card (automatic),50.4,1580.1,0
2456,Female,0,1,1,48,1,0,No,Two year,0,Bank transfer (automatic),20.65,1057,0
2457,Male,0,0,0,19,1,0,DSL,Month-to-month,1,Credit card (automatic),55,1046.5,1
2458,Female,0,1,0,59,1,1,Fiber optic,Month-to-month,0,Electronic check,101.1,6039.9,1
2459,Female,0,0,0,2,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),87.15,183.75,1
2460,Female,0,1,1,69,1,0,No,One year,1,Credit card (automatic),20.35,1442.65,0
2461,Female,0,0,0,3,1,1,Fiber optic,Month-to-month,1,Electronic check,96.6,291.9,1
2462,Male,0,0,0,21,1,0,No,One year,1,Mailed check,20.35,422.7,0
2463,Female,1,0,0,18,1,0,Fiber optic,Month-to-month,1,Electronic check,73.55,1359.45,0
2464,Female,0,0,0,12,1,1,Fiber optic,Month-to-month,1,Electronic check,86.55,1066.9,0
2465,Male,0,1,0,8,1,0,No,Month-to-month,0,Mailed check,20.25,158.35,0
2466,Male,0,0,0,26,1,0,DSL,One year,0,Bank transfer (automatic),75,1908.35,0
2467,Male,0,1,1,34,1,0,Fiber optic,Month-to-month,1,Electronic check,89.85,3091.75,0
2468,Male,0,0,0,2,1,0,No,Month-to-month,0,Mailed check,20.05,33.7,0
2469,Male,0,0,0,24,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),90.55,2282.55,1
2470,Male,0,0,0,1,1,0,DSL,Month-to-month,0,Electronic check,47.95,47.95,0
2471,Female,0,1,1,44,1,0,No,Month-to-month,0,Mailed check,19.6,780.25,0
2472,Female,0,0,0,54,1,0,Fiber optic,One year,1,Credit card (automatic),94.1,5060.9,0
2473,Female,0,1,1,46,1,1,Fiber optic,Two year,0,Mailed check,99.65,4630.2,0
2474,Male,0,1,0,72,1,1,DSL,Two year,1,Credit card (automatic),90.25,6369.45,0
2475,Female,0,0,0,1,1,1,Fiber optic,Month-to-month,1,Mailed check,79.55,79.55,1
2476,Male,0,0,0,45,1,0,No,One year,1,Electronic check,20.4,930.45,1
2477,Male,0,0,0,37,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),96.1,3646.8,0
2478,Female,0,0,0,6,1,0,No,Two year,0,Credit card (automatic),19.65,116.85,0
2479,Female,0,0,0,26,1,0,Fiber optic,One year,1,Credit card (automatic),87.15,2274.1,0
2480,Male,0,1,1,11,1,0,Fiber optic,Month-to-month,0,Electronic check,90.6,1020.2,0
2481,Male,0,0,0,61,1,1,Fiber optic,One year,0,Electronic check,104,6363.45,0
2482,Female,1,0,0,33,1,1,Fiber optic,Month-to-month,1,Electronic check,110.45,3655.45,1
2483,Male,0,1,1,13,1,0,No,Month-to-month,1,Mailed check,19.85,252,0
2484,Male,0,0,1,66,1,1,No,Two year,1,Credit card (automatic),25.3,1673.8,0
2485,Male,1,0,0,34,1,0,Fiber optic,Month-to-month,0,Credit card (automatic),69.15,2275.1,0
2486,Male,1,0,0,18,1,1,DSL,Month-to-month,1,Credit card (automatic),58.4,964.9,0
2487,Female,0,1,0,62,1,0,DSL,Two year,1,Credit card (automatic),72,4284.2,0
2488,Female,1,0,0,8,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),74.05,600.15,0
2489,Female,1,1,0,27,1,1,DSL,Month-to-month,0,Electronic check,83.85,2310.2,0
2490,Male,0,0,0,6,1,0,No,Month-to-month,0,Mailed check,18.95,110.15,0
2491,Male,0,0,0,52,1,1,Fiber optic,Two year,1,Electronic check,109.3,5731.4,0
2492,Female,0,0,1,12,1,1,Fiber optic,Month-to-month,1,Electronic check,105.3,1275.65,0
2493,Female,0,1,1,38,1,0,No,Month-to-month,0,Mailed check,20.45,781.25,0
2494,Male,0,1,0,14,1,1,Fiber optic,Month-to-month,1,Electronic check,82.65,1185,0
2495,Male,1,1,0,24,0,0,DSL,Month-to-month,0,Mailed check,34.25,828.2,0
2496,Male,1,0,0,15,1,1,Fiber optic,Month-to-month,1,Electronic check,80.2,1217.25,1
2497,Male,0,0,0,3,1,0,DSL,Month-to-month,1,Credit card (automatic),64.4,195.65,0
2498,Male,0,0,0,9,1,1,Fiber optic,Month-to-month,1,Electronic check,85.35,758.6,1
2499,Male,0,0,0,29,1,0,No,One year,0,Mailed check,19.1,529.5,0
2500,Female,0,1,1,43,1,0,DSL,Month-to-month,0,Mailed check,50.2,2169.4,0
2501,Male,0,0,0,69,1,0,No,Two year,1,Bank transfer (automatic),19.3,1447.9,0
2502,Male,0,0,0,11,1,0,Fiber optic,Month-to-month,0,Electronic check,84.8,888.75,0
2503,Female,0,1,1,33,1,0,No,Two year,0,Credit card (automatic),19.8,641.35,0
2504,Male,0,0,0,1,0,0,DSL,Month-to-month,0,Bank transfer (automatic),24.8,24.8,1
2505,Male,0,0,0,41,1,1,No,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0
2506,Male,0,1,1,61,0,0,DSL,Month-to-month,0,Bank transfer (automatic),33.6,2117.2,0
2507,Female,0,0,0,1,1,0,DSL,Month-to-month,0,Mailed check,44.4,44.4,1
2508,Male,0,0,0,1,0,0,DSL,Month-to-month,1,Bank transfer (automatic),35.25,35.25,1
2509,Male,0,0,0,33,1,0,DSL,Month-to-month,1,Credit card (automatic),66.4,2245.4,0
2510,Female,0,0,0,12,1,0,No,Month-to-month,0,Bank transfer (automatic),19.45,227.45,0
2511,Female,0,1,1,60,1,1,Fiber optic,One year,0,Bank transfer (automatic),94.15,5811.8,0
2512,Female,1,0,0,38,1,0,DSL,Month-to-month,1,Credit card (automatic),57.15,2250.65,1
2513,Male,1,1,0,52,1,1,Fiber optic,Month-to-month,1,Electronic check,104.2,5568.35,1
2514,Male,0,1,1,70,0,0,DSL,One year,0,Electronic check,60.35,4138.7,0
2515,Female,0,1,1,23,1,1,DSL,Two year,1,Credit card (automatic),91.1,2198.3,0
2516,Male,0,1,1,61,1,0,Fiber optic,One year,0,Credit card (automatic),103.9,6449.15,0
2517,Male,0,0,0,26,1,0,Fiber optic,Month-to-month,0,Electronic check,89.8,2335.3,1
2518,Female,0,1,1,35,1,1,DSL,Month-to-month,1,Credit card (automatic),59.45,2136.9,0
2519,Female,0,0,0,3,1,0,Fiber optic,Month-to-month,0,Electronic check,85.8,272.2,1
2520,Male,0,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,90.05,368.1,1
2521,Male,0,1,1,72,0,0,DSL,Two year,1,Bank transfer (automatic),65.65,4664.5,0
2522,Female,0,0,0,31,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),84.75,2613.4,0
2523,Female,1,1,1,72,1,1,DSL,Two year,1,Credit card (automatic),89.55,6448.85,0
2524,Male,0,1,1,21,1,1,DSL,One year,0,Mailed check,77.5,1625,1
2525,Male,0,1,0,17,1,0,DSL,One year,0,Mailed check,64.8,1175.6,0
2526,Female,0,1,1,62,1,0,DSL,One year,1,Bank transfer (automatic),70.75,4263.45,0
2527,Male,1,1,0,55,1,1,Fiber optic,Month-to-month,1,Electronic check,74,4052.4,0
2528,Male,0,1,0,71,1,0,No,One year,0,Electronic check,20.85,1539.75,0
2529,Female,0,0,1,2,1,0,No,One year,0,Bank transfer (automatic),20.5,38.25,0
2530,Female,0,0,0,42,1,1,Fiber optic,Month-to-month,1,Electronic check,105.2,4400.75,1
2531,Female,1,1,0,20,1,1,Fiber optic,Month-to-month,0,Electronic check,90.8,1951,1
2532,Male,0,0,0,71,1,1,No,Two year,0,Bank transfer (automatic),25.55,1898.1,0
2533,Female,0,1,0,53,1,0,No,One year,0,Bank transfer (automatic),20.8,1021.8,1
2534,Male,1,1,1,72,1,0,Fiber optic,Two year,1,Credit card (automatic),104.1,7447.7,0
2535,Male,0,0,0,10,1,0,No,Month-to-month,1,Credit card (automatic),20,198.6,0
2536,Female,0,0,0,68,1,0,DSL,Two year,1,Credit card (automatic),82.45,5646.6,0
2537,Female,0,1,0,10,1,0,No,Month-to-month,1,Mailed check,20.55,252.75,0
2538,Female,1,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,95.45,396.1,1
2539,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,74.35,74.35,1
2540,Male,1,1,0,60,1,1,Fiber optic,One year,1,Electronic check,104.35,6339.45,0
2541,Male,0,0,0,9,1,1,Fiber optic,Month-to-month,1,Electronic check,75.85,724.65,0
2542,Female,0,1,0,64,1,1,Fiber optic,Two year,1,Credit card (automatic),94.6,5948.7,0
2543,Female,0,0,0,6,1,0,DSL,Month-to-month,1,Bank transfer (automatic),50.8,288.05,1
2544,Female,0,0,0,50,1,0,Fiber optic,Two year,1,Mailed check,100.2,5038.45,0
2545,Male,0,1,1,23,1,1,DSL,One year,1,Credit card (automatic),48.35,1067.15,1
2546,Female,1,1,0,43,0,0,DSL,Month-to-month,0,Credit card (automatic),55.55,2342.2,1
2547,Male,0,1,0,70,1,1,DSL,Two year,0,Credit card (automatic),76.1,5264.25,0
2548,Female,0,0,0,24,1,0,Fiber optic,Month-to-month,1,Electronic check,94.6,2283.15,0
2549,Male,1,0,0,23,0,0,DSL,Month-to-month,1,Bank transfer (automatic),34.65,768.45,0
2550,Male,0,1,0,71,1,1,Fiber optic,Two year,1,Electronic check,116.25,8564.75,0
2551,Female,0,0,0,55,1,1,Fiber optic,One year,1,Credit card (automatic),84.25,4589.85,0
2552,Male,0,1,0,33,1,0,Fiber optic,Month-to-month,0,Electronic check,91.25,2964.05,0
2553,Female,0,1,1,57,1,0,No,Two year,0,Bank transfer (automatic),19.75,1272.05,0
2554,Female,0,0,0,8,1,0,No,Month-to-month,1,Mailed check,20.7,137.6,0
2555,Female,0,1,0,8,1,0,No,Month-to-month,0,Bank transfer (automatic),20.15,156.25,1
2556,Female,0,1,1,22,1,0,No,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0
2557,Male,0,0,0,41,0,0,DSL,One year,1,Electronic check,51.35,2075.1,0
2558,Male,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,78.5,242.05,1
2559,Male,1,1,0,33,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),100.6,3270.25,0
2560,Female,1,0,0,2,1,0,DSL,Month-to-month,0,Electronic check,43.95,85.1,0
2561,Female,0,0,0,15,1,0,No,One year,0,Credit card (automatic),20.1,302.45,0
2562,Male,0,0,0,54,1,1,Fiber optic,Two year,1,Credit card (automatic),108,5760.65,0
2563,Male,0,1,1,30,1,1,DSL,Month-to-month,0,Electronic check,67.6,2000.2,0
2564,Female,1,0,0,54,1,1,DSL,One year,0,Bank transfer (automatic),82.45,4350.1,1
2565,Male,0,0,0,21,1,0,No,Month-to-month,1,Mailed check,19.95,416.4,0
2566,Female,0,1,1,50,1,0,No,Two year,0,Credit card (automatic),20.55,1070.25,0
2567,Female,0,0,1,1,1,1,No,Month-to-month,0,Mailed check,24,24,0
2568,Male,0,0,0,7,0,0,DSL,One year,0,Mailed check,35.3,264.8,0
2569,Male,0,0,0,16,1,1,DSL,Month-to-month,0,Electronic check,55.3,875.35,0
2570,Male,0,0,0,13,1,0,No,Two year,0,Credit card (automatic),20,268.45,0
2571,Female,1,0,0,2,1,1,Fiber optic,Month-to-month,1,Electronic check,88.55,179.25,1
2572,Male,0,0,0,31,1,1,Fiber optic,Month-to-month,1,Electronic check,80.45,2429.1,0
2573,Male,0,0,0,9,0,0,DSL,Month-to-month,1,Credit card (automatic),34.7,296.1,1
2574,Female,0,0,0,40,1,1,DSL,One year,1,Mailed check,80.75,3208.65,0
2575,Female,0,1,0,56,1,1,Fiber optic,One year,0,Bank transfer (automatic),109.8,6109.65,0
2576,Female,0,0,0,17,1,1,Fiber optic,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,0
2577,Male,0,1,1,25,1,1,DSL,Month-to-month,0,Electronic check,60.35,1404.65,0
2578,Female,0,0,0,12,1,1,DSL,One year,1,Mailed check,75.85,854.45,0
2579,Male,0,1,1,19,1,0,No,One year,0,Mailed check,19.8,344.5,0
2580,Female,0,0,0,5,1,0,No,Month-to-month,0,Mailed check,19.95,109.6,0
2581,Male,0,0,0,11,1,0,Fiber optic,Month-to-month,1,Mailed check,75.9,866.4,0
2582,Female,0,1,0,46,0,0,DSL,Month-to-month,0,Electronic check,45.55,2062.15,0
2583,Female,0,1,1,34,1,1,No,Two year,0,Credit card (automatic),24.95,894.3,0
2584,Male,0,0,0,68,1,1,DSL,One year,0,Credit card (automatic),76.75,5233.25,0
2585,Male,0,0,0,24,0,0,DSL,One year,1,Mailed check,50.6,1288.75,0
2586,Female,0,0,0,17,1,0,No,Two year,0,Mailed check,19.4,358.05,0
2587,Female,0,1,1,70,1,0,No,Two year,1,Credit card (automatic),20.15,1411.2,0
2588,Female,1,0,0,72,1,1,Fiber optic,Two year,0,Electronic check,111.65,7943.45,0
2589,Female,0,1,1,72,0,0,DSL,Two year,1,Credit card (automatic),53.8,3952.45,0
2590,Male,0,1,1,36,1,0,DSL,One year,1,Credit card (automatic),63.7,2188.5,0
2591,Female,0,0,0,39,1,0,DSL,One year,1,Electronic check,47.85,1886.4,0
2592,Female,0,0,0,24,1,0,DSL,Month-to-month,1,Credit card (automatic),49.3,1233.25,0
2593,Male,0,1,1,45,1,0,No,Two year,0,Electronic check,19.2,903.7,0
2594,Female,0,1,0,72,1,0,No,Two year,0,Bank transfer (automatic),20.05,1423.65,0
2595,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Mailed check,44.3,44.3,0
2596,Male,0,1,1,52,0,0,DSL,Two year,0,Mailed check,50.2,2554,0
2597,Female,0,1,1,67,1,1,No,Two year,1,Mailed check,24.9,1680.25,0
2598,Male,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,98.7,293.65,1
2599,Male,0,1,1,62,1,1,No,Two year,1,Bank transfer (automatic),24.25,1424.6,0
2600,Male,0,0,0,28,1,0,No,One year,0,Credit card (automatic),18.25,534.7,0
2601,Female,0,1,1,40,1,0,DSL,Month-to-month,1,Mailed check,71.35,2847.2,0
2602,Female,0,1,1,72,1,0,DSL,Two year,1,Bank transfer (automatic),80.45,5886.85,0
2603,Male,0,0,0,39,1,0,DSL,Two year,1,Bank transfer (automatic),49.8,1971.15,0
2604,Female,0,1,0,34,1,0,DSL,Month-to-month,0,Bank transfer (automatic),50.2,1815.3,0
2605,Male,0,0,0,4,1,0,No,Month-to-month,1,Credit card (automatic),20.7,83.75,0
2606,Male,0,0,1,34,1,1,Fiber optic,One year,1,Electronic check,103.8,3470.8,0
2607,Female,0,1,0,72,1,0,No,Two year,0,Bank transfer (automatic),19.4,1496.45,0
2608,Female,0,1,1,57,1,1,DSL,Two year,1,Electronic check,84.5,4845.4,0
2609,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.6,69.6,1
2610,Female,0,1,1,54,1,1,DSL,Two year,1,Bank transfer (automatic),59.8,3246.45,0
2611,Male,0,0,0,68,1,1,Fiber optic,Two year,1,Bank transfer (automatic),102.1,7149.35,0
2612,Female,0,1,0,20,1,0,No,Month-to-month,0,Bank transfer (automatic),19.25,375.25,0
2613,Female,0,1,0,47,1,0,DSL,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,0
2614,Female,0,0,0,35,1,0,No,One year,0,Mailed check,20.75,700.45,0
2615,Female,0,0,0,64,1,1,Fiber optic,Two year,1,Credit card (automatic),110.5,7069.25,0
2616,Male,0,1,1,62,1,1,No,One year,0,Bank transfer (automatic),24.8,1476.25,0
2617,Male,0,0,1,18,1,0,DSL,Month-to-month,1,Credit card (automatic),45.65,747.2,0
2618,Male,0,0,0,44,1,1,Fiber optic,Month-to-month,1,Mailed check,90.4,4063,0
2619,Male,0,0,0,9,1,1,Fiber optic,Month-to-month,1,Electronic check,95.5,829.1,1
2620,Female,1,0,0,22,1,0,Fiber optic,Month-to-month,0,Electronic check,81.7,1820.9,0
2621,Female,0,0,0,3,1,0,No,Month-to-month,0,Mailed check,20.4,63.15,0
2622,Female,0,0,1,5,1,0,DSL,Month-to-month,0,Mailed check,46,221.7,1
2623,Male,0,0,1,53,1,0,Fiber optic,One year,0,Electronic check,95.95,5036.9,0
2624,Male,0,0,1,13,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),78.3,1033.95,0
2625,Female,0,0,0,18,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.05,1679.4,0
2626,Male,0,0,0,49,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),103.7,5036.3,1
2627,Male,1,1,1,51,1,1,Fiber optic,Month-to-month,1,Electronic check,84.2,4146.05,1
2628,Female,0,1,0,42,1,1,DSL,Two year,0,Credit card (automatic),84.35,3571.6,0
2629,Male,0,0,0,69,1,1,No,Two year,0,Bank transfer (automatic),23.95,1713.1,0
2630,Female,0,0,0,24,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),88.95,2072.75,0
2631,Male,0,0,0,41,1,1,Fiber optic,Month-to-month,1,Electronic check,104.7,4346.4,1
2632,Male,0,1,1,66,1,1,DSL,Two year,1,Mailed check,84,5714.25,0
2633,Female,0,0,0,35,1,0,Fiber optic,One year,1,Electronic check,99.25,3532,0
2634,Male,0,0,0,16,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),89.05,1448.6,1
2635,Male,0,1,1,23,0,0,DSL,Month-to-month,1,Bank transfer (automatic),30.35,678.75,0
2636,Male,1,0,0,2,1,0,DSL,Month-to-month,1,Electronic check,44.15,92.65,1
2637,Male,0,1,1,12,0,0,DSL,Month-to-month,0,Mailed check,35.5,432.25,0
2638,Male,0,0,0,22,1,1,DSL,Month-to-month,1,Electronic check,54.45,1127.35,1
2639,Male,0,0,0,11,1,0,No,Month-to-month,0,Mailed check,20.35,215.25,0
2640,Female,0,1,1,49,1,0,DSL,One year,0,Credit card (automatic),78,3824.2,0
2641,Female,1,1,0,43,1,1,Fiber optic,One year,1,Electronic check,107.55,4533.9,1
2642,Male,0,0,0,9,1,1,Fiber optic,Month-to-month,1,Electronic check,81.15,784.45,0
2643,Female,1,1,0,53,1,1,No,Two year,0,Credit card (automatic),25.1,1275.6,0
2644,Female,0,1,0,68,1,1,Fiber optic,Two year,0,Bank transfer (automatic),114.9,7843.55,0
2645,Female,0,0,0,29,0,0,DSL,One year,0,Credit card (automatic),39.5,1082.75,0
2646,Female,1,1,0,67,1,0,No,Two year,1,Bank transfer (automatic),20.05,1263.05,0
2647,Female,1,0,0,49,1,1,Fiber optic,One year,0,Bank transfer (automatic),103,5166.2,0
2648,Female,0,0,0,31,1,1,Fiber optic,Month-to-month,1,Electronic check,76.05,2227.8,0
